region_id,Zoning
8b2a8ac62d46fff,15
8b2a8ad4bce2fff,0
8b2a8ac65582fff,5
8b2a8ac6c123fff,15
8b2a8a892373fff,1
8b2a8ac6444cfff,2
8b2a8ac63ae2fff,15
8b2a8ac64c48fff,15
8b2a8ac6584cfff,1
8b2a8ac610e5fff,15
8b2a8ac6cd59fff,3
8b2a8ad4bc01fff,2
8b2a8ac65ab4fff,4
8b2a8ad4b72cfff,2
8b2a8ac646e8fff,15
8b2a8ac6cb4bfff,6
8b2a8a89345bfff,6
8b2a8a893798fff,6
8b2a8ac61d9cfff,5
8b2a8ac63928fff,2
8b2a8ac6216bfff,15
8b2a8ad4b24afff,0
8b2a8ac629b5fff,15
8b2a8ad4a643fff,15
8b2a8ad4868bfff,2
8b2a8ac61980fff,3
8b2a8ac61980fff,5
8b2a8ac64a76fff,1
8b2a8ac65b45fff,0
8b2a8ac6520afff,0
8b2a8ac666c9fff,15
8b2a8ac64775fff,0
8b2a8ac64775fff,2
8b2a8ad48cdbfff,15
8b2a8ad4e22efff,15
8b2a8a892aedfff,1
8b2a8a893529fff,15
8b2a8a892990fff,0
8b2a8ac60092fff,15
8b2a8ac64026fff,2
8b2a8ac645a8fff,15
8b2a8ac6539efff,5
8b2a8ad5906cfff,15
8b2a8ac64c49fff,15
8b2a8ac64c49fff,16
8b2a8ac60ce1fff,15
8b2a8ac66902fff,15
8b2a8a896622fff,0
8b2a8ac658f0fff,14
8b2a8ac6574bfff,5
8b2a8ad4a855fff,15
8b2a8a893612fff,6
8b2a8ad4ad82fff,15
8b2a8ac66b45fff,15
8b2a8ac65914fff,11
8b2a8ac63433fff,15
8b2a8ac6136bfff,15
8b2a8a8934cdfff,6
8b2a8ac62a03fff,15
8b2a8ad480b6fff,0
8b2a8ac610c6fff,15
8b2a8ac6052bfff,15
8b2a8ac63b62fff,15
8b2a8ac64c85fff,15
8b2a8ac64883fff,15
8b2a8ac64883fff,16
8b2a8ad4ac0cfff,15
8b2a8ac64862fff,2
8b2a8ac64d29fff,2
8b2a8ac62192fff,15
8b2a8ac61370fff,15
8b2a8a89250efff,0
8b2a8ac6c1adfff,15
8b2a8ac6620afff,15
8b2a8ac66b60fff,15
8b2a8ac65ccefff,5
8b2a8ac65d19fff,0
8b2a8ac65d19fff,1
8b2a8ac60112fff,13
8b2a8a892d70fff,0
8b2a8ac612b4fff,15
8b2a8ac63a5afff,15
8b2a8ac6ccc8fff,15
8b2a8ac66a2efff,15
8b2a8ac66a2efff,2
8b2a8ac6454afff,2
8b2a8a8923acfff,1
8b2a8a8923acfff,8
8b2a8ac62a1bfff,15
8b2a8ac62163fff,15
8b2a8ac65014fff,4
8b2a8ac664acfff,15
8b2a8ac66443fff,15
8b2a8ac65c0bfff,4
8b2a8ac662e4fff,15
8b2a8ad4a71cfff,15
8b2a8ac62992fff,15
8b2a8ac6cd49fff,3
8b2a8ac66b21fff,15
8b2a8ac631b5fff,15
8b2a8ac66298fff,15
8b2a8ac63b2efff,15
8b2a8ac61313fff,15
8b2a8ac654e0fff,5
8b2a8ad48735fff,0
8b2a8ac60124fff,5
8b2a8ac60124fff,15
8b2a8a89662bfff,0
8b2a8a89229dfff,7
8b2a8a8920d9fff,3
8b2a8ac6004dfff,15
8b2a8ad4b76cfff,0
8b2a8ac61a6bfff,3
8b2a8ac6580afff,1
8b2a8ac61a8afff,3
8b2a8ac60b60fff,5
8b2a8ac6199dfff,3
8b2a8a896618fff,0
8b2a8ac62aa8fff,15
8b2a8ac63865fff,15
8b2a8a8924ebfff,0
8b2a8a8924ebfff,3
8b2a8a893715fff,6
8b2a8a890692fff,1
8b2a8ac635b1fff,15
8b2a8ac65dadfff,1
8b2a8ad48785fff,0
8b2a8ac60cedfff,2
8b2a8ad59328fff,15
8b2a8ad4a171fff,0
8b2a8ad5b223fff,15
8b2a8ad59a45fff,15
8b2a8a892631fff,3
8b2a8ac6170bfff,15
8b2a8ac61d48fff,3
8b2a8ad4a8b0fff,15
8b2a8ac65d76fff,0
8b2a8ac61b72fff,3
8b2a8ac61d35fff,5
8b2a8ac61d8afff,5
8b2a8ad4b994fff,2
8b2a8ac63423fff,15
8b2a8a892481fff,3
8b2a8a8929acfff,0
8b2a8ac6391efff,2
8b2a8ac61785fff,15
8b2a8ac66508fff,15
8b2a8ad4a053fff,0
8b2a8ad4e753fff,15
8b2a8ad4850cfff,15
8b2a8ad4a301fff,0
8b2a8ad4e2c9fff,15
8b2a8ac61ba8fff,3
8b2a8a892496fff,3
8b2a8ac65486fff,5
8b2a8ad4844dfff,0
8b2a8ac6449afff,15
8b2a8ac66736fff,15
8b2a8ac61ad5fff,3
8b2a8ac6039cfff,15
8b2a8ac65282fff,5
8b2a8ac61051fff,15
8b2a8ac64792fff,15
8b2a8ac6385efff,15
8b2a8ad4ab60fff,2
8b2a8ac65016fff,4
8b2a8ac65016fff,5
8b2a8a896303fff,0
8b2a8ad4a415fff,15
8b2a8ad4b355fff,0
8b2a8ac63d1dfff,15
8b2a8ac618f5fff,3
8b2a8ac66344fff,15
8b2a8ad59048fff,15
8b2a8ac61468fff,15
8b2a8ac62d6afff,15
8b2a8ac66b75fff,15
8b2a8ac6522efff,0
8b2a8ac6522efff,3
8b2a8a892d81fff,0
8b2a8a892d81fff,1
8b2a8a892d81fff,7
8b2a8ac6385bfff,15
8b2a8a8925a5fff,0
8b2a8ac6306bfff,15
8b2a8ac60063fff,15
8b2a8a892480fff,3
8b2a8ac60443fff,15
8b2a8a892c95fff,0
8b2a8ac61a33fff,3
8b2a8ac652aafff,3
8b2a8ac652aafff,5
8b2a8ac60886fff,15
8b2a8ac60cb5fff,15
8b2a8ac63194fff,15
8b2a8ad4ab25fff,2
8b2a8ac628c1fff,15
8b2a8ac66b0cfff,15
8b2a8a896223fff,2
8b2a8a896223fff,0
8b2a8ac65b1efff,0
8b2a8ac61cd3fff,15
8b2a8a892cf6fff,13
8b2a8ac60062fff,12
8b2a8ac60062fff,15
8b2a8ad4b6abfff,0
8b2a8a89246bfff,2
8b2a8a89246bfff,0
8b2a8a89246bfff,3
8b2a8ac61c61fff,3
8b2a8ac63826fff,2
8b2a8ac6579bfff,5
8b2a8ac656d5fff,5
8b2a8ac64c42fff,15
8b2a8ac60af6fff,5
8b2a8ad4b668fff,0
8b2a8ac60390fff,15
8b2a8ad590dbfff,15
8b2a8ad4b55afff,8
8b2a8ad4b55afff,10
8b2a8ad4bc0bfff,2
8b2a8ac61111fff,3
8b2a8ac63a0cfff,15
8b2a8a892da3fff,1
8b2a8a892da3fff,0
8b2a8ad5b0ebfff,15
8b2a8ac65aedfff,1
8b2a8ac614a4fff,15
8b2a8ac6101afff,15
8b2a8ac640d1fff,8
8b2a8ad4ab4afff,2
8b2a8ac6669dfff,15
8b2a8a896794fff,0
8b2a8ad592d4fff,15
8b2a8ac6009afff,2
8b2a8ac6009afff,11
8b2a8ac6009afff,15
8b2a8ac6c91cfff,7
8b2a8ac64195fff,15
8b2a8ac610a1fff,15
8b2a8a8962a4fff,0
8b2a8ac65224fff,0
8b2a8ad4a728fff,15
8b2a8ac649a6fff,15
8b2a8ad5da4bfff,15
8b2a8ad4a041fff,0
8b2a8ac601a4fff,13
8b2a8ac601a4fff,15
8b2a8ad4b8d1fff,2
8b2a8ac659a3fff,11
8b2a8ac60d02fff,15
8b2a8ac64101fff,2
8b2a8ac6686afff,15
8b2a8ac64212fff,0
8b2a8ad5b224fff,15
8b2a8ad4b7b4fff,1
8b2a8ad4b7b4fff,10
8b2a8ac60961fff,5
8b2a8ac60961fff,10
8b2a8ac62045fff,2
8b2a8ac62045fff,15
8b2a8ac6356afff,15
8b2a8ad4b72bfff,0
8b2a8ad4b72bfff,2
8b2a8ac613aafff,15
8b2a8ac64850fff,2
8b2a8ac6cb30fff,6
8b2a8ac64519fff,15
8b2a8ac6cc82fff,15
8b2a8a89200efff,10
8b2a8ac64032fff,15
8b2a8ac65968fff,11
8b2a8a896623fff,0
8b2a8ac61badfff,3
8b2a8ad4a721fff,15
8b2a8ac61c23fff,5
8b2a8ac6c820fff,7
8b2a8ac6c820fff,10
8b2a8ac6c022fff,15
8b2a8ac654b3fff,5
8b2a8ac63d18fff,15
8b2a8ac64940fff,2
8b2a8ac6144dfff,15
8b2a8a893719fff,6
8b2a8ac64851fff,2
8b2a8ac60d56fff,15
8b2a8ac66ca8fff,9
8b2a8ad4b44bfff,0
8b2a8ac608b6fff,16
8b2a8ac62322fff,2
8b2a8ac6405dfff,0
8b2a8ad4b455fff,10
8b2a8ac64c03fff,15
8b2a8a8936d1fff,7
8b2a8ac6461efff,2
8b2a8ad4a44dfff,15
8b2a8ac63b8afff,15
8b2a8ad59b5cfff,15
8b2a8ad59b5cfff,2
8b2a8ac6dd36fff,7
8b2a8ad4a999fff,15
8b2a8ac60a8bfff,5
8b2a8ad4a730fff,15
8b2a8ac62031fff,15
8b2a8ac6c023fff,15
8b2a8ad4a7a0fff,15
8b2a8ad59a48fff,15
8b2a8ac63cd3fff,15
8b2a8ad4a690fff,15
8b2a8ac62c0afff,15
8b2a8ad484a0fff,2
8b2a8ac61d43fff,5
8b2a8ac65d6afff,0
8b2a8ac65d6afff,1
8b2a8a8925acfff,0
8b2a8ac60a25fff,5
8b2a8ac6dd35fff,7
8b2a8ac64b1afff,8
8b2a8ad4a75cfff,15
8b2a8a892352fff,0
8b2a8ad4a2c1fff,2
8b2a8ad4bc65fff,2
8b2a8ac6181bfff,3
8b2a8ad4a545fff,15
8b2a8ac65373fff,0
8b2a8ad4e26afff,15
8b2a8ac6080bfff,5
8b2a8ac60d6dfff,16
8b2a8a8966dbfff,0
8b2a8ac62321fff,2
8b2a8ac62321fff,15
8b2a8ac60374fff,5
8b2a8ac6028dfff,15
8b2a8ac6ca76fff,6
8b2a8ac6ca76fff,7
8b2a8ad4b564fff,0
8b2a8ad4b564fff,1
8b2a8a8920b1fff,0
8b2a8a893773fff,6
8b2a8ac65632fff,5
8b2a8ac608f3fff,5
8b2a8ad4b26afff,0
8b2a8ac601b0fff,2
8b2a8ac6479dfff,15
8b2a8ad4e6ecfff,15
8b2a8ad4bc81fff,1
8b2a8ac640f5fff,8
8b2a8ac6199cfff,3
8b2a8ac6286afff,15
8b2a8a892196fff,10
8b2a8ac66b05fff,15
8b2a8ac66308fff,15
8b2a8ac62184fff,15
8b2a8ad4e648fff,15
8b2a8ad4bc28fff,2
8b2a8ad5934bfff,15
8b2a8a893793fff,6
8b2a8a892394fff,13
8b2a8ac6461bfff,15
8b2a8ac6461bfff,2
8b2a8ad4b6cdfff,0
8b2a8a892026fff,10
8b2a8ac6cadafff,10
8b2a8ac6cadafff,7
8b2a8ad5b244fff,15
8b2a8ac61185fff,3
8b2a8a8920f5fff,13
8b2a8a893588fff,6
8b2a8ac64080fff,2
8b2a8a8921a6fff,10
8b2a8ac66888fff,15
8b2a8ad48415fff,2
8b2a8ad4e61cfff,15
8b2a8ac668a6fff,15
8b2a8ac631b4fff,15
8b2a8a892803fff,0
8b2a8ac60264fff,15
8b2a8ac62ce9fff,15
8b2a8ac66c1afff,15
8b2a8ac66c1afff,9
8b2a8ad5b31afff,15
8b2a8ac6482cfff,2
8b2a8a892595fff,0
8b2a8a892595fff,2
8b2a8ac621a6fff,15
8b2a8a89258efff,0
8b2a8ac65d31fff,0
8b2a8ac65d31fff,8
8b2a8ad4b75cfff,0
8b2a8ac60813fff,8
8b2a8ac65cabfff,4
8b2a8ac61a00fff,3
8b2a8ad4ab15fff,2
8b2a8ac60180fff,2
8b2a8ac75b29fff,15
8b2a8ac64226fff,0
8b2a8ac60311fff,15
8b2a8ac62b0bfff,15
8b2a8ac66180fff,15
8b2a8ad59b84fff,15
8b2a8a8934f0fff,6
8b2a8a89221cfff,0
8b2a8ac6cc61fff,15
8b2a8ac60799fff,15
8b2a8ac62a20fff,15
8b2a8ad4b015fff,0
8b2a8a89254cfff,0
8b2a8ac62b5afff,15
8b2a8a89280bfff,0
8b2a8ac64aa1fff,0
8b2a8ac64aa1fff,8
8b2a8ac66652fff,15
8b2a8ad59aaafff,15
8b2a8ad59aaafff,2
8b2a8ac60548fff,15
8b2a8a892db3fff,0
8b2a8a892db3fff,1
8b2a8ac65423fff,5
8b2a8ad5925bfff,15
8b2a8ad484aafff,2
8b2a8ad5b204fff,15
8b2a8ac60bb1fff,5
8b2a8ac640c9fff,0
8b2a8ac6091cfff,8
8b2a8ad4b295fff,0
8b2a8ad4e6dcfff,15
8b2a8ac61a23fff,3
8b2a8a892a68fff,1
8b2a8ac6c800fff,7
8b2a8ac6c800fff,11
8b2a8ad4a523fff,15
8b2a8ac645b2fff,15
8b2a8ac62adefff,15
8b2a8ad4e6f1fff,15
8b2a8a892d51fff,0
8b2a8ac628ddfff,15
8b2a8ac602b1fff,15
8b2a8ad4b899fff,2
8b2a8ad4b980fff,2
8b2a8ad48575fff,15
8b2a8ac61800fff,3
8b2a8a89228efff,7
8b2a8a89228efff,10
8b2a8ac668d9fff,15
8b2a8ac65aa6fff,1
8b2a8ac65aa6fff,0
8b2a8ac65aa6fff,4
8b2a8a89341dfff,6
8b2a8ad4a4d3fff,2
8b2a8ac65484fff,5
8b2a8a89301afff,15
8b2a8a896253fff,2
8b2a8a8928f2fff,0
8b2a8ac65ac1fff,1
8b2a8ac61ca5fff,5
8b2a8ac6008dfff,11
8b2a8ac65132fff,4
8b2a8ac65132fff,5
8b2a8ac6562cfff,5
8b2a8ac64c04fff,2
8b2a8ac61b71fff,3
8b2a8ad59391fff,15
8b2a8ac6139efff,15
8b2a8a89660bfff,0
8b2a8a8929b5fff,0
8b2a8ad4a770fff,15
8b2a8ad4a991fff,15
8b2a8ac66769fff,15
8b2a8ac66c5bfff,15
8b2a8a892d68fff,0
8b2a8a893655fff,15
8b2a8ac66976fff,15
8b2a8ad59a1efff,15
8b2a8ad59a1efff,2
8b2a8ac60a4bfff,5
8b2a8ad4b12efff,2
8b2a8ad4a284fff,0
8b2a8a892c41fff,10
8b2a8ad59200fff,15
8b2a8ad59682fff,15
8b2a8ac6cc6dfff,15
8b2a8ac6110dfff,3
8b2a8ac63868fff,15
8b2a8ac64aebfff,1
8b2a8ac65c74fff,4
8b2a8ac65c74fff,1
8b2a8ac66570fff,15
8b2a8ac66570fff,9
8b2a8a893089fff,15
8b2a8a8920cefff,13
8b2a8ac6295efff,15
8b2a8ac6315cfff,2
8b2a8ac6315cfff,15
8b2a8ac64cdcfff,15
8b2a8ac64642fff,8
8b2a8ac6559afff,5
8b2a8ac61b00fff,3
8b2a8a89240dfff,0
8b2a8a892a88fff,8
8b2a8a892a88fff,0
8b2a8ac666cafff,15
8b2a8ac6cc94fff,15
8b2a8ad4acb1fff,15
8b2a8ac6c1b1fff,15
8b2a8ac6235dfff,15
8b2a8ad592a1fff,15
8b2a8ac66286fff,15
8b2a8ac64ae4fff,0
8b2a8ac6ca8cfff,10
8b2a8ac6ca8cfff,7
8b2a8ac63076fff,2
8b2a8ad4b2cbfff,1
8b2a8ad4b2cbfff,11
8b2a8a8928b4fff,0
8b2a8ad4a680fff,15
8b2a8ad4ad02fff,15
8b2a8ad4b091fff,0
8b2a8ac61758fff,15
8b2a8ac61d20fff,5
8b2a8ac6cac9fff,7
8b2a8ac6c771fff,3
8b2a8ac6c771fff,7
8b2a8a892b8bfff,0
8b2a8ad4809cfff,0
8b2a8ac6652dfff,9
8b2a8ac64762fff,0
8b2a8ac64762fff,2
8b2a8ac66b72fff,15
8b2a8ad4aa74fff,2
8b2a8ac60af5fff,5
8b2a8ac66ae2fff,15
8b2a8ac638e4fff,15
8b2a8ad4a78cfff,15
8b2a8ad59b29fff,2
8b2a8ac6680cfff,15
8b2a8ac66d41fff,15
8b2a8ac654c2fff,5
8b2a8ac61ae2fff,3
8b2a8ac6615afff,15
8b2a8ac6090cfff,8
8b2a8ac6090cfff,10
8b2a8ac6651afff,15
8b2a8ad48682fff,1
8b2a8ac610e4fff,15
8b2a8ac65042fff,11
8b2a8ac65042fff,14
8b2a8a892722fff,3
8b2a8ad4b68efff,0
8b2a8ad4b68efff,8
8b2a8ac62a36fff,15
8b2a8ac61408fff,15
8b2a8a892c18fff,13
8b2a8a892c18fff,10
8b2a8ac64113fff,15
8b2a8ac64506fff,15
8b2a8ad4b6eefff,0
8b2a8ad4a618fff,15
8b2a8ad4bc31fff,2
8b2a8ad5b226fff,15
8b2a8ad59aacfff,2
8b2a8ac64684fff,15
8b2a8ac63b89fff,15
8b2a8ac65896fff,1
8b2a8a892166fff,1
8b2a8a892180fff,10
8b2a8ac662c8fff,15
8b2a8ad59270fff,15
8b2a8ad4bc63fff,2
8b2a8ac65605fff,5
8b2a8ac75b73fff,15
8b2a8ac63b1dfff,15
8b2a8ac6210cfff,15
8b2a8ac62812fff,15
8b2a8ac6c835fff,7
8b2a8ac6c835fff,11
8b2a8ac65b31fff,1
8b2a8ac65b31fff,0
8b2a8ad4b289fff,0
8b2a8ac6ca6cfff,6
8b2a8ac60c6afff,15
8b2a8ac640b1fff,2
8b2a8ac613a9fff,15
8b2a8ac62248fff,15
8b2a8ac655b0fff,0
8b2a8ac618cefff,3
8b2a8ad4b545fff,0
8b2a8ad4b545fff,1
8b2a8ac6ccc1fff,15
8b2a8ac66d74fff,15
8b2a8ac6c176fff,15
8b2a8ac64273fff,0
8b2a8ad4e6defff,15
8b2a8ad4a62cfff,15
8b2a8ac61921fff,3
8b2a8ac61921fff,5
8b2a8ad4e263fff,15
8b2a8a89206cfff,8
8b2a8ac65a9cfff,0
8b2a8ac6dd0efff,7
8b2a8ac63156fff,2
8b2a8ac63156fff,15
8b2a8ad484acfff,2
8b2a8a892514fff,0
8b2a8ac62b76fff,15
8b2a8ac66718fff,15
8b2a8ac6521dfff,0
8b2a8ac6521dfff,3
8b2a8ad59275fff,15
8b2a8ad48686fff,1
8b2a8ac64b1cfff,8
8b2a8ac6292efff,15
8b2a8ad4b71dfff,0
8b2a8ad5964dfff,15
8b2a8ac63322fff,15
8b2a8ac65baafff,2
8b2a8ac65baafff,0
8b2a8ac63d4efff,2
8b2a8ac64b12fff,8
8b2a8ac6cd88fff,15
8b2a8ad4bd61fff,2
8b2a8ac61b24fff,3
8b2a8ad596a3fff,15
8b2a8ac65adcfff,0
8b2a8a892c6bfff,10
8b2a8a892c6bfff,0
8b2a8ac6162afff,15
8b2a8a893626fff,6
8b2a8ad4b308fff,0
8b2a8ac60476fff,15
8b2a8ad5929bfff,15
8b2a8ac60592fff,15
8b2a8ac66b95fff,15
8b2a8ac63331fff,15
8b2a8ac65ad5fff,0
8b2a8ac65ad5fff,1
8b2a8ac66c9afff,15
8b2a8a8926f3fff,2
8b2a8a8926f3fff,3
8b2a8ad4aa82fff,0
8b2a8a8924b0fff,3
8b2a8ac65023fff,14
8b2a8ac66396fff,15
8b2a8ad59232fff,15
8b2a8ac660e0fff,15
8b2a8ac654c9fff,5
8b2a8a8937abfff,6
8b2a8ac7592dfff,15
8b2a8ac65d74fff,0
8b2a8ac66a99fff,15
8b2a8ac62ab4fff,15
8b2a8ad4b41efff,2
8b2a8ac66aacfff,15
8b2a8ac66aacfff,2
8b2a8ac646f6fff,15
8b2a8ad4b7a3fff,0
8b2a8ac6cad1fff,10
8b2a8ac6cad1fff,7
8b2a8ac61795fff,15
8b2a8a89301efff,15
8b2a8ac65399fff,5
8b2a8ac668e4fff,15
8b2a8a8928abfff,0
8b2a8ac63d95fff,15
8b2a8ad59b42fff,2
8b2a8ac64294fff,10
8b2a8ac618adfff,3
8b2a8ac63cdefff,15
8b2a8ac63935fff,2
8b2a8ac63d88fff,15
8b2a8ac6092afff,10
8b2a8ac600c0fff,15
8b2a8ac6631dfff,15
8b2a8ac65169fff,4
8b2a8ad59a83fff,15
8b2a8ac62a4bfff,15
8b2a8ac618e6fff,3
8b2a8ad4b6f2fff,0
8b2a8ac64d55fff,2
8b2a8ac61354fff,15
8b2a8a893db2fff,1
8b2a8a8920e5fff,13
8b2a8a8920e5fff,10
8b2a8ad596d4fff,15
8b2a8ac619a4fff,5
8b2a8ad4b8b3fff,2
8b2a8ac66302fff,15
8b2a8ad4b6dafff,0
8b2a8ac6cd6dfff,3
8b2a8ac64b25fff,8
8b2a8ac64b25fff,2
8b2a8ad4b490fff,2
8b2a8ac62313fff,15
8b2a8ad4ab51fff,2
8b2a8ac65292fff,5
8b2a8ac66c74fff,15
8b2a8ac60594fff,15
8b2a8ac60270fff,15
8b2a8ad59234fff,15
8b2a8a892751fff,3
8b2a8ad485aefff,15
8b2a8ac61d6cfff,5
8b2a8ad59a9dfff,15
8b2a8ac6cd1cfff,3
8b2a8ac65cedfff,5
8b2a8ad4b010fff,0
8b2a8ad4aa86fff,0
8b2a8ac641a9fff,15
8b2a8ac6542cfff,5
8b2a8ad59329fff,15
8b2a8ac638abfff,15
8b2a8ac658b2fff,1
8b2a8ac63c28fff,15
8b2a8ad4879bfff,1
8b2a8ac6441dfff,15
8b2a8ac645b3fff,15
8b2a8ad4b75afff,0
8b2a8ac63cc9fff,15
8b2a8ad4a40dfff,15
8b2a8ac61b5cfff,3
8b2a8ad4ac54fff,15
8b2a8ac6086efff,5
8b2a8ac62989fff,15
8b2a8ad4b3aefff,0
8b2a8ac63ae0fff,15
8b2a8ac6c92dfff,2
8b2a8ac6c92dfff,10
8b2a8ac6c90dfff,10
8b2a8ac6356dfff,15
8b2a8ad5b769fff,15
8b2a8ac6c92bfff,10
8b2a8ad4b6c0fff,0
8b2a8ac6042bfff,15
8b2a8ad4a986fff,15
8b2a8a892998fff,0
8b2a8ac63515fff,15
8b2a8ac64262fff,0
8b2a8a896213fff,2
8b2a8a896213fff,0
8b2a8a8929a6fff,0
8b2a8ad5b34bfff,15
8b2a8ac6561afff,5
8b2a8ac61989fff,3
8b2a8ac65ba4fff,2
8b2a8ac6400bfff,8
8b2a8a892331fff,8
8b2a8ac61503fff,15
8b2a8ad4a1a8fff,15
8b2a8ac6c380fff,3
8b2a8a8964e2fff,0
8b2a8a892515fff,0
8b2a8ad59a36fff,15
8b2a8ad59a36fff,2
8b2a8ac61304fff,15
8b2a8ac60d73fff,15
8b2a8ac61899fff,3
8b2a8ad4b4d6fff,8
8b2a8ad4b4d6fff,2
8b2a8ad4ad03fff,15
8b2a8a892010fff,10
8b2a8ac61cf3fff,5
8b2a8ac61cf3fff,15
8b2a8ac60ae6fff,5
8b2a8ad593a2fff,15
8b2a8ad4aa55fff,2
8b2a8ad4aa55fff,1
8b2a8ad4b240fff,0
8b2a8ac64c2dfff,2
8b2a8a893430fff,6
8b2a8ad4a2f4fff,0
8b2a8ad4a926fff,15
8b2a8ac66516fff,15
8b2a8ac66529fff,15
8b2a8ac66529fff,9
8b2a8ad4a084fff,15
8b2a8ac616a8fff,15
8b2a8ad4bdb6fff,0
8b2a8ad4e211fff,15
8b2a8ad4a8dafff,0
8b2a8ac64681fff,15
8b2a8ac638a2fff,2
8b2a8ac638a2fff,15
8b2a8ac64ba9fff,8
8b2a8ac669b5fff,15
8b2a8a89069cfff,1
8b2a8ac62199fff,15
8b2a8ac6c199fff,15
8b2a8ac6644dfff,15
8b2a8ac64389fff,0
8b2a8ac64769fff,0
8b2a8ac63174fff,15
8b2a8ac66674fff,15
8b2a8ad4a625fff,15
8b2a8ac6204cfff,2
8b2a8ac6204cfff,15
8b2a8ad48570fff,15
8b2a8a892808fff,0
8b2a8a892635fff,3
8b2a8ac66563fff,9
8b2a8a89358afff,6
8b2a8ad4bc12fff,2
8b2a8ac64150fff,10
8b2a8ac64150fff,8
8b2a8ac64150fff,2
8b2a8ac638a8fff,15
8b2a8ac6641dfff,15
8b2a8ac63d6dfff,2
8b2a8ac64873fff,2
8b2a8ac60ad5fff,5
8b2a8ac60da5fff,15
8b2a8a892308fff,0
8b2a8a892308fff,1
8b2a8ac62981fff,15
8b2a8ac6caf6fff,10
8b2a8ac6caf6fff,7
8b2a8ac604f0fff,15
8b2a8ac60d66fff,15
8b2a8ac6435bfff,0
8b2a8ac60136fff,15
8b2a8ac66cb2fff,15
8b2a8ac66451fff,15
8b2a8ad48436fff,2
8b2a8ad48436fff,15
8b2a8ac64dadfff,15
8b2a8ad5928afff,15
8b2a8ac63c96fff,15
8b2a8ac62b6bfff,15
8b2a8ac6dda3fff,7
8b2a8ac63acefff,15
8b2a8ac6cd85fff,3
8b2a8ac6cd85fff,15
8b2a8ac62801fff,15
8b2a8a89664dfff,0
8b2a8ac6591efff,11
8b2a8ac6591efff,0
8b2a8ac6502afff,14
8b2a8a89268afff,3
8b2a8a8963acfff,0
8b2a8ad4e292fff,15
8b2a8ac63d26fff,2
8b2a8ac63d26fff,15
8b2a8ac62100fff,15
8b2a8ac60152fff,12
8b2a8ac60152fff,15
8b2a8ad4a181fff,15
8b2a8ac60ce2fff,15
8b2a8ac6284efff,15
8b2a8a892315fff,8
8b2a8a8936a2fff,6
8b2a8ad4b59dfff,2
8b2a8ad4e2f2fff,15
8b2a8ac658a0fff,11
8b2a8ac658a0fff,1
8b2a8ac656c1fff,5
8b2a8ac60212fff,15
8b2a8ad4a38afff,0
8b2a8ad5b34dfff,15
8b2a8ac63949fff,15
8b2a8ac63152fff,2
8b2a8ac611b2fff,3
8b2a8ac611b2fff,15
8b2a8ac63932fff,2
8b2a8a896d92fff,8
8b2a8ac65018fff,5
8b2a8ac62aa4fff,15
8b2a8ac63196fff,15
8b2a8a892506fff,0
8b2a8ac6066dfff,2
8b2a8ac618f1fff,3
8b2a8ac66128fff,15
8b2a8ac64a1dfff,0
8b2a8ac64274fff,0
8b2a8ac6630cfff,15
8b2a8ac65ac3fff,0
8b2a8ac65ac3fff,1
8b2a8ac63589fff,15
8b2a8ac6cd55fff,3
8b2a8ac6ca70fff,6
8b2a8ac6ca70fff,7
8b2a8ac6079efff,15
8b2a8ac64036fff,15
8b2a8ac602a1fff,15
8b2a8ac61328fff,15
8b2a8ac65266fff,0
8b2a8ad4b36afff,0
8b2a8ad4b36afff,8
8b2a8ac60294fff,2
8b2a8ac61074fff,3
8b2a8ac61074fff,15
8b2a8a892770fff,3
8b2a8ac60521fff,15
8b2a8ac66200fff,15
8b2a8ac6689cfff,15
8b2a8ac75b2efff,15
8b2a8ad4e74dfff,15
8b2a8a892956fff,2
8b2a8a892956fff,0
8b2a8ac669abfff,15
8b2a8ac6382afff,15
8b2a8ac63caafff,15
8b2a8ad48514fff,15
8b2a8a8928d9fff,1
8b2a8ad596ebfff,15
8b2a8ac6658bfff,15
8b2a8ac62d72fff,15
8b2a8ac6045cfff,15
8b2a8ad4a336fff,0
8b2a8ac641a0fff,15
8b2a8a892c1dfff,10
8b2a8ac63c0cfff,15
8b2a8a892912fff,0
8b2a8ac60751fff,2
8b2a8ad4a221fff,0
8b2a8ac75b0dfff,15
8b2a8ac64920fff,0
8b2a8ad5b2aafff,15
8b2a8ac61741fff,15
8b2a8a8966c2fff,0
8b2a8ad4ab4cfff,2
8b2a8a8966d9fff,0
8b2a8ac65589fff,5
8b2a8ac60694fff,15
8b2a8ad59690fff,15
8b2a8ac6019efff,2
8b2a8a892951fff,2
8b2a8ac6512cfff,7
8b2a8ac6512cfff,4
8b2a8ad4accdfff,15
8b2a8ac60186fff,2
8b2a8ac6494cfff,2
8b2a8ad4b228fff,0
8b2a8ac62982fff,15
8b2a8ac60a92fff,5
8b2a8ac6501dfff,14
8b2a8ac6501dfff,5
8b2a8ac62b51fff,15
8b2a8a892051fff,1
8b2a8a892051fff,10
8b2a8a892051fff,11
8b2a8ac652adfff,3
8b2a8ac6c0aefff,15
8b2a8ac6010afff,15
8b2a8ac61ab0fff,3
8b2a8ac66803fff,15
8b2a8ad4a102fff,15
8b2a8ad4a102fff,0
8b2a8ac63992fff,2
8b2a8ac60a6bfff,5
